file,key_fix_text,label(bbox)
01360828_page-0.png,Present notice Voting power,"[503.0, 455.0, 25.0, 12.0]"
01476944_page-0.png,company name,"[173.0, 149.0, 128.0, 59.0]"
01476944_page-0.png,company ACN/ARSN,"[174.0, 212.0, 53.0, 13.0]"
01476944_page-0.png,substantial holder name,"[174.0, 253.0, 398.0, 21.0]"
01476944_page-0.png,holder ACN/ARSN,-1
01476944_page-0.png,There was a change in the interests of the substantial holder on,"[219.0, 302.0, 45.0, 12.0]"
01476944_page-0.png,The previous notice was dated,"[219.0, 321.0, 43.0, 12.0]"
01476944_page-0.png,The previous notice was given to the company on,"[220.0, 339.0, 42.0, 11.0]"
01476944_page-0.png,class of securities,"[84.0, 426.0, 95.0, 10.0]"
01476944_page-0.png,Previous notice Person's notes,"[198.0, 426.0, 43.0, 9.0]"
01476944_page-0.png,Previous notice Voting power,"[283.0, 426.0, 36.0, 10.0]"
01476944_page-0.png,Present notice Person's votes,"[360.0, 426.0, 44.0, 9.0]"
01476944_page-0.png,Present notice Voting power,"[453.0, 426.0, 20.0, 8.0]"
01565553_page-0.png,company name,"[168.0, 134.0, 144.0, 11.0]"
01565553_page-0.png,There was a change in the interests of the substantial holder on,"[241.0, 259.0, 57.0, 12.0]"
01565553_page-0.png,The previous notice was dated,"[241.0, 277.0, 46.0, 10.0]"
01565553_page-0.png,The previous notice was given to the company on,"[241.0, 295.0, 46.0, 11.0]"
01565553_page-0.png,class of securities,"[62.0, 421.0, 47.0, 12.0]"
01565553_page-0.png,Previous notice Person's notes,"[200.0, 422.0, 55.0, 9.0]"
01565553_page-0.png,Previous notice Voting power,"[289.0, 421.0, 36.0, 12.0]"
01565553_page-0.png,Present notice Person's votes,"[379.0, 420.0, 56.0, 12.0]"
01565553_page-0.png,Present notice Voting power,"[457.0, 420.0, 34.0, 12.0]"
01565553_page-0.png,company ACN/ARSN,"[170.0, 152.0, 61.0, 11.0]"
01565553_page-0.png,substantial holder name,"[168.0, 202.0, 128.0, 11.0]"
01565553_page-0.png,holder ACN/ARSN,"[168.0, 220.0, 63.0, 11.0]"
01566484_page-0.png,company name,"[169.0, 134.0, 156.0, 11.0]"
01566484_page-0.png,There was a change in the interests of the substantial holder on,"[241.0, 257.0, 56.0, 13.0]"
01566484_page-0.png,The previous notice was dated,"[242.0, 275.0, 55.0, 12.0]"
01566484_page-0.png,The previous notice was given to the company on,"[241.0, 295.0, 57.0, 11.0]"
01566484_page-0.png,class of securities,"[61.0, 420.0, 87.0, 12.0]"
01566484_page-0.png,Previous notice Person's notes,"[198.0, 421.0, 53.0, 11.0]"
01566484_page-0.png,Previous notice Voting power,"[290.0, 422.0, 29.0, 10.0]"
01566484_page-0.png,Present notice Person's votes,"[380.0, 422.0, 51.0, 10.0]"
01566484_page-0.png,Present notice Voting power,"[457.0, 421.0, 30.0, 11.0]"
01566484_page-0.png,company ACN/ARSN,"[168.0, 151.0, 65.0, 12.0]"
01566484_page-0.png,substantial holder name,"[168.0, 200.0, 230.0, 12.0]"
01566484_page-0.png,holder ACN/ARSN,-1
01575698_page-0.png,company name,"[233.0, 202.0, 72.0, 14.0]"
01575698_page-0.png,company ACN/ARSN,"[233.0, 230.0, 51.0, 12.0]"
01575698_page-0.png,substantial holder name,"[231.0, 256.0, 157.0, 13.0]"
01575698_page-0.png,holder ACN/ARSN,"[228.0, 271.0, 51.0, 12.0]"
01575698_page-0.png,There was a change in the interests of the substantial holder on,"[263.0, 299.0, 55.0, 12.0]"
01575698_page-0.png,The previous notice was dated,"[263.0, 318.0, 54.0, 11.0]"
01575698_page-0.png,The previous notice was given to the company on,"[264.0, 337.0, 54.0, 11.0]"
01575698_page-0.png,class of securities,"[122.0, 444.0, 30.0, 11.0]"
01575698_page-0.png,Previous notice Person's notes,"[222.0, 443.0, 37.0, 10.0]"
01575698_page-0.png,Present notice Person's votes,"[371.0, 443.0, 36.0, 11.0]"
01575698_page-0.png,Present notice Voting power,"[427.0, 443.0, 26.0, 11.0]"
01575698_page-0.png,Previous notice Voting power,"[292.0, 445.0, 27.0, 9.0]"
00824829_page-0.png,company name,"[105.0, 153.0, 66.0, 11.0]"
00824829_page-0.png,company ACN/ARSN,"[107.0, 172.0, 52.0, 10.0]"
00824829_page-0.png,substantial holder name,"[106.0, 209.0, 329.0, 11.0]"
00824829_page-0.png,There was a change in the interests of the substantial holder on,"[406.0, 229.0, 49.0, 11.0]"
00824829_page-0.png,The previous notice was dated,"[407.0, 244.0, 48.0, 10.0]"
00824829_page-0.png,The previous notice was given to the company on,"[408.0, 257.0, 42.0, 11.0]"
00824829_page-0.png,class of securities,"[36.0, 398.0, 87.0, 10.0]"
00824829_page-0.png,Previous notice Person's notes,"[175.0, 398.0, 27.0, 10.0]"
00824829_page-0.png,Present notice Person's votes,"[394.0, 398.0, 25.0, 10.0]"
00824829_page-0.png,Present notice Voting power,"[503.0, 398.0, 24.0, 10.0]"
00824829_page-0.png,Previous notice Voting power,"[283.0, 398.0, 26.0, 10.0]"
00825136_page-0.png,company name,"[181.0, 148.0, 121.0, 13.0]"
00825136_page-0.png,company ACN/ARSN,"[180.0, 170.0, 47.0, 11.0]"
00825136_page-0.png,substantial holder name,"[179.0, 201.0, 342.0, 34.0]"
00825136_page-0.png,holder ACN/ARSN,"[179.0, 236.0, 40.0, 9.0]"
00825136_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 259.0, 54.0, 10.0]"
00825136_page-0.png,The previous notice was dated,"[225.0, 280.0, 52.0, 9.0]"
00825136_page-0.png,The previous notice was given to the company on,"[224.0, 293.0, 54.0, 9.0]"
00825136_page-0.png,class of securities,"[113.0, 399.0, 53.0, 10.0]"
00825136_page-0.png,Previous notice Person's notes,"[219.0, 399.0, 43.0, 9.0]"
00825136_page-0.png,Previous notice Voting power,"[278.0, 399.0, 72.0, 30.0]"
00825136_page-0.png,Present notice Person's votes,"[361.0, 399.0, 43.0, 10.0]"
00825136_page-0.png,Present notice Voting power,"[418.0, 399.0, 73.0, 29.0]"
00825178_page-1.png,company name,"[166.0, 162.0, 106.0, 10.0]"
00825178_page-1.png,company ACN/ARSN,"[167.0, 182.0, 40.0, 8.0]"
00825178_page-1.png,substantial holder name,"[166.0, 227.0, 358.0, 11.0]"
00825178_page-1.png,holder ACN/ARSN,"[167.0, 240.0, 32.0, 11.0]"
00825178_page-1.png,There was a change in the interests of the substantial holder on,"[232.0, 279.0, 31.0, 8.0]"
00825178_page-1.png,The previous notice was dated,"[233.0, 298.0, 29.0, 8.0]"
00825178_page-1.png,The previous notice was given to the company on,"[233.0, 317.0, 30.0, 8.0]"
00825178_page-1.png,class of securities,"[97.0, 421.0, 77.0, 8.0]"
00825178_page-1.png,Previous notice Person's notes,"[191.0, 421.0, 39.0, 7.0]"
00825178_page-1.png,Previous notice Voting power,"[272.0, 421.0, 24.0, 7.0]"
00825178_page-1.png,Present notice Person's votes,"[361.0, 420.0, 39.0, 8.0]"
00825178_page-1.png,Present notice Voting power,"[433.0, 420.0, 25.0, 9.0]"
00825396_page-0.png,company name,"[106.0, 153.0, 86.0, 12.0]"
00825396_page-0.png,company ACN/ARSN,"[107.0, 172.0, 51.0, 10.0]"
00825396_page-0.png,substantial holder name,"[107.0, 208.0, 326.0, 12.0]"
00825396_page-0.png,There was a change in the interests of the substantial holder on,"[408.0, 229.0, 46.0, 11.0]"
00825396_page-0.png,The previous notice was dated,"[408.0, 243.0, 46.0, 10.0]"
00825396_page-0.png,The previous notice was given to the company on,"[408.0, 258.0, 46.0, 10.0]"
00825396_page-0.png,class of securities,"[35.0, 398.0, 88.0, 10.0]"
00825396_page-0.png,Previous notice Person's notes,"[169.0, 399.0, 38.0, 9.0]"
00825396_page-0.png,Present notice Person's votes,"[387.0, 399.0, 39.0, 9.0]"
00825396_page-0.png,Present notice Voting power,"[504.0, 398.0, 23.0, 10.0]"
00825396_page-0.png,Previous notice Voting power,"[286.0, 398.0, 22.0, 9.0]"
00825617_page-0.png,company name,"[180.0, 149.0, 121.0, 11.0]"
00825617_page-0.png,company ACN/ARSN,"[180.0, 170.0, 47.0, 11.0]"
00825617_page-0.png,substantial holder name,"[179.0, 200.0, 343.0, 35.0]"
00825617_page-0.png,holder ACN/ARSN,"[178.0, 235.0, 43.0, 10.0]"
00825617_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 258.0, 53.0, 11.0]"
00825617_page-0.png,The previous notice was dated,"[224.0, 280.0, 53.0, 10.0]"
00825617_page-0.png,The previous notice was given to the company on,"[223.0, 293.0, 55.0, 10.0]"
00825617_page-0.png,class of securities,"[113.0, 399.0, 53.0, 10.0]"
00825617_page-0.png,Previous notice Person's notes,"[219.0, 400.0, 43.0, 8.0]"
00825617_page-0.png,Previous notice Voting power,"[279.0, 399.0, 69.0, 30.0]"
00825617_page-0.png,Present notice Person's votes,"[361.0, 399.0, 43.0, 11.0]"
00825617_page-0.png,Present notice Voting power,"[419.0, 400.0, 71.0, 29.0]"
00825623_page-1.png,company name,"[168.0, 163.0, 102.0, 8.0]"
00825623_page-1.png,company ACN/ARSN,"[167.0, 180.0, 39.0, 11.0]"
00825623_page-1.png,substantial holder name,"[166.0, 227.0, 359.0, 10.0]"
00825623_page-1.png,holder ACN/ARSN,"[167.0, 240.0, 33.0, 9.0]"
00825623_page-1.png,There was a change in the interests of the substantial holder on,"[231.0, 279.0, 31.0, 8.0]"
00825623_page-1.png,The previous notice was dated,"[231.0, 298.0, 32.0, 8.0]"
00825623_page-1.png,The previous notice was given to the company on,"[232.0, 317.0, 31.0, 8.0]"
00825623_page-1.png,class of securities,"[96.0, 420.0, 77.0, 9.0]"
00825623_page-1.png,Previous notice Person's notes,"[190.0, 420.0, 39.0, 8.0]"
00825623_page-1.png,Previous notice Voting power,"[273.0, 420.0, 25.0, 8.0]"
00825623_page-1.png,Present notice Person's votes,"[361.0, 420.0, 39.0, 8.0]"
00825623_page-1.png,Present notice Voting power,"[433.0, 421.0, 25.0, 7.0]"
00826024_page-1.png,company name,"[166.0, 161.0, 105.0, 11.0]"
00826024_page-1.png,company ACN/ARSN,"[166.0, 180.0, 42.0, 10.0]"
00826024_page-1.png,substantial holder name,"[167.0, 226.0, 358.0, 12.0]"
00826024_page-1.png,holder ACN/ARSN,"[167.0, 241.0, 32.0, 9.0]"
00826024_page-1.png,There was a change in the interests of the substantial holder on,"[232.0, 278.0, 30.0, 9.0]"
00826024_page-1.png,The previous notice was dated,"[231.0, 298.0, 32.0, 9.0]"
00826024_page-1.png,The previous notice was given to the company on,"[231.0, 317.0, 31.0, 8.0]"
00826024_page-1.png,class of securities,"[97.0, 420.0, 76.0, 9.0]"
00826024_page-1.png,Previous notice Person's notes,"[191.0, 421.0, 38.0, 7.0]"
00826024_page-1.png,Previous notice Voting power,"[272.0, 420.0, 25.0, 8.0]"
00826024_page-1.png,Present notice Person's votes,"[360.0, 421.0, 39.0, 7.0]"
00826024_page-1.png,Present notice Voting power,"[433.0, 421.0, 25.0, 7.0]"
00826033_page-0.png,company name,"[179.0, 147.0, 122.0, 14.0]"
00826033_page-0.png,company ACN/ARSN,"[180.0, 171.0, 46.0, 11.0]"
00826033_page-0.png,substantial holder name,"[179.0, 201.0, 342.0, 33.0]"
00826033_page-0.png,holder ACN/ARSN,"[180.0, 236.0, 39.0, 10.0]"
00826033_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 258.0, 54.0, 12.0]"
00826033_page-0.png,The previous notice was dated,"[222.0, 279.0, 56.0, 11.0]"
00826033_page-0.png,The previous notice was given to the company on,"[223.0, 293.0, 55.0, 10.0]"
00826033_page-0.png,class of securities,"[112.0, 398.0, 54.0, 11.0]"
00826033_page-0.png,Previous notice Person's notes,"[220.0, 399.0, 42.0, 10.0]"
00826033_page-0.png,Previous notice Voting power,"[281.0, 399.0, 67.0, 29.0]"
00826033_page-0.png,Present notice Person's votes,"[362.0, 399.0, 42.0, 9.0]"
00826033_page-0.png,Present notice Voting power,"[419.0, 398.0, 69.0, 28.0]"
00826090_page-0.png,company name,"[106.0, 154.0, 57.0, 13.0]"
00826090_page-0.png,company ACN/ARSN,"[106.0, 172.0, 53.0, 10.0]"
00826090_page-0.png,substantial holder name,"[106.0, 207.0, 327.0, 13.0]"
00826090_page-0.png,There was a change in the interests of the substantial holder on,"[408.0, 228.0, 47.0, 12.0]"
00826090_page-0.png,The previous notice was dated,"[407.0, 243.0, 47.0, 12.0]"
00826090_page-0.png,The previous notice was given to the company on,"[407.0, 256.0, 48.0, 12.0]"
00826090_page-0.png,class of securities,"[35.0, 398.0, 88.0, 12.0]"
00826090_page-0.png,Previous notice Person's notes,"[171.0, 397.0, 35.0, 12.0]"
00826090_page-0.png,Present notice Person's votes,"[389.0, 398.0, 35.0, 12.0]"
00826090_page-0.png,Present notice Voting power,"[503.0, 397.0, 23.0, 11.0]"
00826090_page-0.png,Previous notice Voting power,"[284.0, 397.0, 24.0, 11.0]"
00826252_page-0.png,company name,"[107.0, 153.0, 51.0, 11.0]"
00826252_page-0.png,company ACN/ARSN,"[108.0, 171.0, 51.0, 11.0]"
00826252_page-0.png,substantial holder name,"[105.0, 208.0, 327.0, 10.0]"
00826252_page-0.png,There was a change in the interests of the substantial holder on,"[407.0, 228.0, 47.0, 12.0]"
00826252_page-0.png,The previous notice was dated,"[408.0, 243.0, 47.0, 10.0]"
00826252_page-0.png,The previous notice was given to the company on,"[406.0, 257.0, 43.0, 11.0]"
00826252_page-0.png,class of securities,"[36.0, 398.0, 87.0, 10.0]"
00826252_page-0.png,Previous notice Person's notes,"[170.0, 399.0, 37.0, 10.0]"
00826252_page-0.png,Present notice Person's votes,"[386.0, 399.0, 40.0, 9.0]"
00826252_page-0.png,Present notice Voting power,"[504.0, 399.0, 26.0, 9.0]"
00826252_page-0.png,Previous notice Voting power,"[285.0, 398.0, 23.0, 10.0]"
00826426_page-0.png,company name,"[180.0, 148.0, 121.0, 12.0]"
00826426_page-0.png,company ACN/ARSN,"[181.0, 171.0, 45.0, 10.0]"
00826426_page-0.png,substantial holder name,"[180.0, 201.0, 342.0, 34.0]"
00826426_page-0.png,holder ACN/ARSN,"[180.0, 236.0, 41.0, 10.0]"
00826426_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 258.0, 54.0, 12.0]"
00826426_page-0.png,The previous notice was dated,"[224.0, 279.0, 53.0, 11.0]"
00826426_page-0.png,The previous notice was given to the company on,"[224.0, 293.0, 54.0, 10.0]"
00826426_page-0.png,class of securities,"[114.0, 399.0, 52.0, 9.0]"
00826426_page-0.png,Previous notice Person's notes,"[221.0, 399.0, 41.0, 9.0]"
00826426_page-0.png,Previous notice Voting power,"[280.0, 399.0, 69.0, 29.0]"
00826426_page-0.png,Present notice Person's votes,"[362.0, 399.0, 41.0, 9.0]"
00826426_page-0.png,Present notice Voting power,"[420.0, 399.0, 69.0, 29.0]"
00826459_page-1.png,company name,"[168.0, 162.0, 103.0, 10.0]"
00826459_page-1.png,company ACN/ARSN,"[167.0, 181.0, 39.0, 9.0]"
00826459_page-1.png,substantial holder name,"[167.0, 228.0, 357.0, 9.0]"
00826459_page-1.png,holder ACN/ARSN,"[168.0, 240.0, 31.0, 9.0]"
00826459_page-1.png,There was a change in the interests of the substantial holder on,"[231.0, 278.0, 32.0, 10.0]"
00826459_page-1.png,The previous notice was dated,"[232.0, 297.0, 31.0, 10.0]"
00826459_page-1.png,The previous notice was given to the company on,"[231.0, 316.0, 32.0, 9.0]"
00826459_page-1.png,class of securities,"[97.0, 421.0, 76.0, 8.0]"
00826459_page-1.png,Previous notice Person's notes,"[191.0, 421.0, 39.0, 7.0]"
00826459_page-1.png,Previous notice Voting power,"[273.0, 421.0, 24.0, 8.0]"
00826459_page-1.png,Present notice Person's votes,"[361.0, 420.0, 38.0, 8.0]"
00826459_page-1.png,Present notice Voting power,"[434.0, 421.0, 25.0, 7.0]"
00826583_page-0.png,company name,"[172.0, 131.0, 152.0, 78.0]"
00826583_page-0.png,substantial holder name,"[174.0, 242.0, 353.0, 56.0]"
00826583_page-0.png,holder ACN/ARSN,"[174.0, 307.0, 177.0, 13.0]"
00826583_page-0.png,There was a change in the interests of the substantial holder on,"[176.0, 345.0, 44.0, 11.0]"
00826583_page-0.png,The previous notice was dated,"[176.0, 373.0, 42.0, 12.0]"
00826583_page-0.png,The previous notice was given to the company on,"[175.0, 393.0, 43.0, 10.0]"
00826583_page-0.png,class of securities,"[40.0, 511.0, 38.0, 10.0]"
00826583_page-0.png,Previous notice Person's notes,"[175.0, 511.0, 47.0, 9.0]"
00826583_page-0.png,Previous notice Voting power,"[265.0, 511.0, 33.0, 9.0]"
00826583_page-0.png,Present notice Person's votes,"[357.0, 511.0, 46.0, 10.0]"
00826583_page-0.png,Present notice Voting power,"[436.0, 511.0, 33.0, 9.0]"
00826583_page-0.png,company ACN/ARSN,"[173.0, 217.0, 77.0, 12.0]"
00826850_page-0.png,company name,"[181.0, 149.0, 121.0, 12.0]"
00826850_page-0.png,company ACN/ARSN,"[181.0, 170.0, 45.0, 11.0]"
00826850_page-0.png,substantial holder name,"[179.0, 201.0, 342.0, 34.0]"
00826850_page-0.png,holder ACN/ARSN,"[178.0, 236.0, 42.0, 9.0]"
00826850_page-0.png,There was a change in the interests of the substantial holder on,"[224.0, 258.0, 54.0, 11.0]"
00826850_page-0.png,The previous notice was dated,"[223.0, 278.0, 55.0, 13.0]"
00826850_page-0.png,The previous notice was given to the company on,"[223.0, 292.0, 54.0, 12.0]"
00826850_page-0.png,class of securities,"[113.0, 399.0, 53.0, 10.0]"
00826850_page-0.png,Previous notice Person's notes,"[220.0, 398.0, 41.0, 10.0]"
00826850_page-0.png,Previous notice Voting power,"[280.0, 399.0, 68.0, 28.0]"
00826850_page-0.png,Present notice Person's votes,"[362.0, 399.0, 42.0, 10.0]"
00826850_page-0.png,Present notice Voting power,"[419.0, 399.0, 70.0, 29.0]"
00826885_page-2.png,company name,"[167.0, 162.0, 105.0, 11.0]"
00826885_page-2.png,company ACN/ARSN,"[166.0, 179.0, 40.0, 12.0]"
00826885_page-2.png,substantial holder name,"[167.0, 226.0, 357.0, 12.0]"
00826885_page-2.png,holder ACN/ARSN,"[168.0, 240.0, 33.0, 10.0]"
00826885_page-2.png,There was a change in the interests of the substantial holder on,"[230.0, 278.0, 33.0, 10.0]"
00826885_page-2.png,The previous notice was dated,"[230.0, 296.0, 33.0, 11.0]"
00826885_page-2.png,The previous notice was given to the company on,"[230.0, 315.0, 34.0, 11.0]"
00826885_page-2.png,class of securities,"[96.0, 420.0, 78.0, 9.0]"
00826885_page-2.png,Previous notice Person's notes,"[191.0, 421.0, 39.0, 7.0]"
00826885_page-2.png,Previous notice Voting power,"[272.0, 420.0, 25.0, 8.0]"
00826885_page-2.png,Present notice Person's votes,"[359.0, 420.0, 40.0, 8.0]"
00826885_page-2.png,Present notice Voting power,"[433.0, 420.0, 25.0, 8.0]"
00827117_page-0.png,company name,"[174.0, 131.0, 127.0, 66.0]"
00827117_page-0.png,substantial holder name,"[174.0, 239.0, 366.0, 54.0]"
00827117_page-0.png,holder ACN/ARSN,"[174.0, 303.0, 178.0, 11.0]"
00827117_page-0.png,There was a change in the interests of the substantial holder on,"[177.0, 343.0, 43.0, 10.0]"
00827117_page-0.png,The previous notice was dated,"[178.0, 370.0, 42.0, 11.0]"
00827117_page-0.png,The previous notice was given to the company on,"[178.0, 388.0, 43.0, 10.0]"
00827117_page-0.png,class of securities,"[40.0, 508.0, 38.0, 9.0]"
00827117_page-0.png,Previous notice Person's notes,"[175.0, 507.0, 48.0, 9.0]"
00827117_page-0.png,Previous notice Voting power,"[266.0, 508.0, 32.0, 8.0]"
00827117_page-0.png,Present notice Person's votes,"[357.0, 507.0, 46.0, 10.0]"
00827117_page-0.png,Present notice Voting power,"[438.0, 508.0, 26.0, 8.0]"
00827117_page-0.png,company ACN/ARSN,"[176.0, 206.0, 74.0, 12.0]"
00827352_page-0.png,company name,"[180.0, 148.0, 121.0, 12.0]"
